row_id,tweet,etiket
Row8254,bağrı yanmış anne babaların sesini kısmaya kimsenin gücü yetmez türk kürt kardeştir nifak sokan kürt alevi kimliği ardına saklanan asalaci dir destekleyenler başta olmak üzere avrupa abd içimizde satılmış soylarıdır,nefret
Row8262,gerçek ilk gözü yaşlı kürt analarının evlatlarını kurtarmak diyarbakır hdp nin kapısına dayanmasıyla gözler önüne kadar serildi evet diyarbakır hdp yi ziyaret eden chp anneleri görmeyecektir hdp yöneticilerini önceki gün ayakta karşılayan,hiçbiri
Row8279,tercüme haklı davalarında kürt halkının yanında olduğumu bildirmekten gurur duyuyorum yaşasın halkların kardeşliği,hiçbiri
Row8287,ahaber annelerdireniyor helal olsun size umarım anneler digerlerinede örnek olur 40 yıldır bekledigimiz davranış şekli terörü birlikte yenecegiz inşallah türk kürt kardeştir pkk kalleştir,hiçbiri
Row8312,terörle mücadelede inişli çıkışlı bir yol tutturan türkiye maalesef eski topraklarını halklarını koruyamamış hatta meclis sandalyelerini bile dış güdümlü güçlerin eline kaptırmıştır kürt anaları terörist değildir partiden partiden değildir annelerleberaberizyasen,hiçbiri
Row8329,kariyerimin parladığı günlerde geri kalan herşeyin bokum gitmesi kürt genlerime işlemiş bi durum,hiçbiri
Row8333,nasil kürt anneleri daga götürülen cocuklarinin hesabini soruyorsa ayni şekilde türk annelerde işe yaramaz siyasetcilerin devlet gorevlilerin becereksiz siyasetleri yuzunden hergun sehit olan çocuklarinin hesabini sormalilar kötü siyaset yüzünden gencecik cocuklarimiz ölüyor,hiçbiri
Row8344,devlete katil diyen türk kürt ırkçı söylemleri olan askere hakaret eden hilalkaplanyargılansın,hiçbiri
Row8439,profil kürt kökenli türk profilidir,hiçbiri
Row8458,bir suç yükleme aşağılama hdp yi kriminalize etme yaklaşımı değildir kürt ananın gözünden süzülen yalın bir gerçektir pkk yı kurduysa hdp yi kurdu pkk yı yönetiyorsa hdp yi yönetiyor tespit kimseye değil bizzat selahattin demirtaş a aittir,hiçbiri
Row8509,neyse denir kürtse kürt türk türk arnavut arnavut tatar tatar ermeni ermeni rum rum,hiçbiri
Row8541,a haberde kürt anaları,hiçbiri
Row8542,ülkeyi işgal etmek bütün planları hazır güneyde 40 ülkeye ait müttefik kuvvetler ege adalarında yunan askerleri akdenizde 40 fırkateyn işareti bekliyorlar soros 22 milyar dolar gönderdi ivırı zıvırı bırak kürt laz demeden birlik ol annelerleberaberizyasen,hiçbiri
Row8547,ırkçı tekçi söylem kullananlar kürt kökenli cümlesi kuruyorsunuz türkiye yurttaşı yada vatandaşı diyebilirsiniz vurguluyarak türk denir diyorsunuz,hiçbiri
Row8559,ona buna şuna susamam kürt halkına reva görülenlere susabilirim şşşt sessiz olun bebeler uyuyo,hiçbiri
Row8621,sanatçılardiyarbakıra herşey netleşiyor bir tarafta mandacılar öbür tarafta milliciler diyarbakırlı fakir kürt kadınına milliciler sahip çıkıyor milliyetçiler aynı 4 eylül 1919 günler,hiçbiri
Row8633,komşumuza arkadaşımıza dostumuza türk kürt alevi sünni baktığımız gün terör örgütünün tuzağına düştüğümüz gündür davamızınpeşindeyiz,hiçbiri
Row8671,bir delikanlı çıkıp demiyorki ülkemde kürt suriyeli ermeni yahudi arap istemiyorum,nefret
Row8752,bir keresinde güzel bir kadın aa cidden trabzonlu musun diyince seviyo galiba trabzonu sanıp evett demiştim aşağılayıcı bir şekilde olsun demişti kürt müyüz kardeşim önyargı,nefret
Row8797,türk kökenli kürt dendiğini duyamazsınız,hiçbiri
Row8810,bi kürt halayı çeksem geçer,hiçbiri
Row8817,eskiden cumartesi anneleri vardı analarla ortak değil miydi derdiniz nerdesiniz kürt cumartesi anneleri destekçileri annelerleberaberizyasenannelerleberaberizyasen,hiçbiri
Row8827,bahçeli evleri güneydoğuda kürt vatandaşlara yapsan onlar ağaların ellerinde köle yaşıyorlar çaresizlikten batı şehirlerine göç edip perişan oluyorlar yada dağa çıkıp terör odaklarının eline düşüyorlar farkında mısınız,hiçbiri
Row8828,düşman kürt analarından korkar sizce anaların düşmana korku salan egitler yetiştirdi savaşta ciğeri yanan analar ciğeri yanan bir ananın gazabı kadar büyük bir yoktur rabeserpiyan,hiçbiri
Row8838,ab der sonra bize kızmasın diyenler hemen binip gitsinler buradayız kürt kardeşlerimizin yanındayız onlar bizimle var onlarla varız annelerleberaberizyasen,hiçbiri
Row8858,kürt halkını sömürerek ordumuzu zayıflatmaya çalışan tek bir askerini kullanmadan ülkemizi işgal etmeyi aklına koyan churchill benzeri akılsızlara dur annelerin yanında ol zalimlerin değil annelerleberaberizyasen,hiçbiri
Row8872,kürt flörtüm halıları yıkıyorum ben yerdekileri mi duvardakilerimi,hiçbiri
Row8918,şehirleşmiş 3 nesil genç kürt erkekleri zayıf noktam resmen hemen düşüyorum,hiçbiri
Row8920,pentagon danimarka suriye nin kuzeyindeki uluslararası koalisyona kürt güçlerine destek olmak asker gönderecek,hiçbiri
Row8922,canankaftancıoğluyalnızdeğildir bir kürt olarak zaman üstümüze düşeni yaptık yine susamam diyeceğiz lant olsun böyle düzene düzene çalışana,hiçbiri
Row8941,güzel yakışıklı genelleme yapmıcm hepiniz güzel hepiniz yakışıklısınız kürt kızlarına erkeklerine çirkin diyenlerin ben taaa hayırlı cumalar arada arkadaşlar,hiçbiri
Row8966,ha kürt anası ha türk anası ha türk evladı ha kürt evladı fark etmez hepimiz topraklarda doğduk beslendik büyüdük çocuklarımıza bırakacağımız topraklarda türk kürt çocukların hakkı var unutma annelerleberaberizyasen,hiçbiri
Row8978,10 ağustos 2015 şırnak kent merkezi ilçelerinde bir süredir devam eden çatışmaların ardından çeşitli kürt siyasi parti kuruluşlarının yer aldığı şırnak halk meclisi demokratik özerklik ilan ederek saldırılara karşı öz savunma yapacaklarını duyurdu,hiçbiri
Row8983,kürt komsularim vardir,hiçbiri
Row8995,annelerleberaberizyasen bir sabah kapında amerikan ingiliz avustralyalı askerleri bulmak istemiyorsan kürt analarına destek ver,hiçbiri
Row8999,sen kürt sün kürt yoga senin neyine git halay çek,nefret
Row9030,bıktık sizin kokuşmuş absürt fikirlerinizden bizlere bişeyleri zorla empoze etmenizden bizler bize kürt kökenli türk drnmesini istemiyoruz heleki ondan sonra gelen kardeşlerim lafinizi duymak istemiyoruz öff başka yerden gelip toprağını,hiçbiri
Row9061,amaç kürt anaların teröre karşı yaktıkları başkaldırıyı gölgelemek istercesine provokatif gündem oluşturmak,hiçbiri
Row9077,türk üm uğrunda öleceğimiz kürt kardeşlerimiz çoktur muhsinyazıcıoğlu annelerdireniyor annelerleberaberizyasen baslarimsizinkurdistandavaniza,hiçbiri
Row9104,sen çocuklarını el bebek gül bebek büyüt elin terör örgütü gelsin elinden alsın yok öyle bir dünya annelerdireniyor şerefsizler türk anneleri hemde kürt anneleri ağlatıyorlar kanınıza boğulun,saldırgan
Row9106,hiçbir türk vatandaş ben kürdüm demeyeceği hiçbir arap ben lazım demeyeceği hiçbir alman ben fransız ım demeyeceği bir kürt kalkıp ırkını inkar etsin günahımız var,hiçbiri
Row9112,pkk kürt milletinin kani beslenen bir teror orgutudur denilirse denilsin diyarbekir kürt ailelerinin cocuklarini pkk den istemelerini cok onemli olumlu bulmuyorum eylemler talepler yayginlasirsa pkk vahsi dusman yuzunu pervasizca gosterecektir,hiçbiri
Row9138,analar ağlamasın kürt nede türk fidanlar solmasın analar hepimizin anası artık yeter,hiçbiri
Row9139,pentagon kürt ortaklarımızla daeş e karşı mücadele eden koalisyona danimarka nın asker gönderme kararını memnuniyetle karşılıyoruz,hiçbiri
Row9142,kürt siyasetçisiyse ben sovyet sinemacı eisenstein ın yeğeniyim,hiçbiri
Row9155,valla ben kürt oğlu kürdüm türkiye vatandaşıyım napalım şimdi ırkımızı inkar edelim,hiçbiri
Row9229,bir kürt annesinin dediği başlarım sizin kürdistan meselenize anneler yılın annesi seçilmelidir sadece evlatlarını kurtarmadılar tarih yazanlar onları ülkeyi kurtaranlar olarak,hiçbiri
Row9230,kürt türk,hiçbiri
Row9251,değil mi kürt taymında kızlar,hiçbiri
Row9277,kürt rastalı eyy eyy muratateskuvan,hiçbiri
Row9279,türk kürt çoçuklarimizi kurtaralim,hiçbiri
Row9284,buradaki çoğu kişi paylaştı susamam keşke insanların değerlerine hakaret edene ormanları yakan pkk çocukları elinden alınmış kürt annelere susmasanız inansak size sloganla kanaat önderi olunan canım ülkemde terbiyesizin repinin desteklenmesi olağan,hiçbiri
Row9327,hdp ye başkaldıran direnişin ışını yakan kürt analarımıza desdek,hiçbiri
Row9332,çiçeğe böceğe sahip çıkan duyarlı sanatçıları diyarbakır a pkk karşı direnen kürt annelerinin yanına bekliyoruz sanatçılardiyarbakıra,hiçbiri
Row9357,rusya günde iki kere kürt leri moskova ağırlasa kimsenin umurunda olmuyor hikmetse abd selam verse ümmet gidiyor din gidiyor iman gidiyor demekki iyi bişeydir,hiçbiri
Row9374,ezhel kürt değil mi zaten,hiçbiri
Row9410,bi sürü annesi türk babası kürt babası türk annesi kürt olan çocuk var mi onları düşünmüyorsunuz yazık değilmi onların suçu hdp kapatılsın annelerleberaberizyasen,hiçbiri
Row9446,davamızınpeşindeyiz recep tayyip erdoğan yahudileşmiş türk lerle ermenileşmiş kürt lerle islâm düşmani it lerle yedi düvelle savaşıyorken onu yalnız bırakamayız davamızınpeşindeyiz dursun66 sessizdalga 11 vatana muptela rumuz23 guenes03 rte ayseltengirsek,nefret
Row9450,türk kürt laz çerkez vs farketmez devletin ekmeğini yiyip ihanet etmeyen herkesle aynı davanın peşindeyiz davamızınpeşindeyiz,hiçbiri
Row9507,pkk sevicilerinin anti türkçülerin yobazların çomarların batı yalaklarının kürt arap sevicilerin devrine denk geldik bizim şanssızlığımız,nefret
Row9524,hak hukuk adaletten bahsedip toplumsal uzlaşıya yaşanmayan üstelik ayrımcı ötekileştirdiği bir dil kullanıp sonra susamam diyorlar abiler isterseniz yasin börü diğer binlerce kürt genci içinde konuşunuz,hiçbiri
Row9545,var tabi bütün klipler üç tane yanyana ağacın yanında bir dere geçiyor sonra bizim kürt sevdiğine kavuşamayınca ağaca yaslanıp ağlıyor falan,hiçbiri
Row9562,kayyumlara yüksek sesle itiraz edenler kürt analara destek vermiyorlar,hiçbiri
Row9592,seçilmiş bir belediye başkanının teröre finansal destek verdiği kanıtlanmış kürt çocuklarını dağa götürülmesinde lojistik destek sağlayan açık açık propaganda yapan partinin ziyaret edilmesi şart mıydı,hiçbiri
Row9625,merdivenler hdp nin kapatılması çığırtkanlığının yapılacağı merdiven olmaktan çıkıp kürt sorununun demokratik çözümünün tartışılacağı çözüm merdivenlerine dönüşecek annelerin sağduyusu ülkeye barışı getirecek göreceksiniz,hiçbiri
Row9670,sevgilim kürt olmama baya alıştı kendisi samsunlu,hiçbiri
Row9672,terörü yiğit kürt kadınlarımız,hiçbiri
Row9673,bir kürt olarak hernahgi bir türkiye ittifakı durumunda temsil açısından kabul edebileceğim isim var bunlardan birisi kanas canan dır son dönem türkiye siyasetinin önemli figürlerindedir allah yokluğunu vermesin amin,hiçbiri
Row9692,bir el kitabı kürtler adlı kitabın yazarı mehrad r izady safsatalar hz adem in kürt olduğu kesin gibidir peygamberlerden kürttür velilerden abdulkadir geylani ahmet yesevi bahaaddin nakşibendi kürttür,hiçbiri
Row9713,bakın kürt anası diyor,hiçbiri
Row9771,kafkas oyunlarına bak kürt govendine bak aq,saldırgan
Row9791,kürt ulusal kongresi toplanıyor bir tarafta barzani bir tarafta figen sezai bir tarafta şahoz hasan ortada hakan fidan apo hakemlik yapıyor allahım nasip etme,hiçbiri
Row9820,şaka değil gerçek türkiye cumhuriyeti vatandaşı bir kürt olarak aslımla bayrağımla ilgili bir sorunum yok kimse kimseyi kendi rengine çekmeye çalışmasın mevcut rengi kabul edeceksen sorun yok etmiyorsan ozaman ayırırsın,hiçbiri
Row9854,azından cümlenin başında kürt diyor sevinelim,hiçbiri
Row9892,kürt olduğum arkadaşlar ağıza alınmayacak sözler ediyor ben sizin seviyenize inemem kusura bakmayın ayrımcılık yapan birisi deilim yapmamda aynı yerden geldik aynı yere gidecez,hiçbiri
Row9936,kürt erkeği bazen kadın birbirini öldürürler iftiıra ederler,nefret
Row9941,annelerdireniyor diyarbakır kürt anaları tarihin büyük eylemini yaparken gündemi değiştirdiler gördünüz,hiçbiri
Row9973,yılın mevsimi sıcak geçen tropik adada kendisini turkuaz rengi denizin serin sularına bırakan neçirvan ın gözü yaşlı kürt analarına inat lüks tatilin tadını doya doya çıkardığı görüldü,hiçbiri
Row9988,öyle garip şeyler yaşıyorum anlatmak zor bugün diyarbakırda kürt annelerimize destek verdim kürt diyarbakırlı bir arkadaşımın tepkisine maruz kaldım vay efendim buna destek verirsin 30 yıldır cumartesi anneleri bağırıyor dedi bana annelerdemi bölündü,hiçbiri
Row208,hayır bi ingiliz kanallarını bana cevirttiriyor bunlar bizimle ilgili diyor kaldık babam sayesinde,hiçbiri
Row218,yönetiminden havada anlaşın çağrısı,hiçbiri
Row231,satılık tayı,hiçbiri
Row242,otomobil üreticileri brexit in ertelenmesini istiyor gazetesozcu gazetesozcu aracılığıyla,hiçbiri
Row243,uzun süredir gördüğüm ingiliz,hiçbiri
Row247,ulan düdük senin yüzünden hatice hocanın kemikleri titriyor koskoca ingiliz lisesi mezunuyuz kendine gel rinringik,hiçbiri
Row267,terörist desteçilerine merhametli davrana bir adalet sistemi var türkiyede ingiliz almanlar ira terör örgütü raf terör örgütü destekçilerin zehirleyip öldürüyor kendini astı diyor prences dina gibilerini trafik kazası öldürüyor,nefret
Row278,ingiliz hatunun benimle işi var bana türkiye mi yaşıyosun soruyor şimdi muhabbet edeyim desem fake cıksa bi ton acıklama yapcaz neyse bakalım hayırlısı,hiçbiri
Row359,arjantin hedge fonuna 1 milyar dolar kaybettirdi,hiçbiri
Row361,allahım isveç te yaşayan ingiliz arkadaşımla 3 cümle konuşsam sinirlerim bozuluyo,hiçbiri
Row371,amerikan ingilizcesi ingiliz ingilizcesi türkçeyi zor konuşuyoz dedik biraz ingilizce öğrenelim meğer yarı amerikanca yarı ingilizce konuşuyormuşum hele bazen içine kürtçe kattığım bile oluyor,hiçbiri
Row404,bakanı süleyman soylu yahu sen güzel bir insanmışsın bir vatan evladıymışsın çekinmeden konuşmaya devam et karşında duranlar gezide 20 yaşındaki holandalı alman ingiliz stajyer ajanların peşinde fiti fiti koşan tazyikli suyla dağılan sürü cirmleri,nefret
Row429,dünyada ingiliz demokrasisi üzerine yoktur hastasıyım,hiçbiri
Row447,sömürüsüne direnen devrik lider mugabe hayatını kaybetti,nefret
Row478,ıngiliz vatandaşının başbakanı diyaloğuna bakarmisin resmen ben halkım sen bir sin i iliklerine kadar hissettirmis boris e bizimki 7383736382 araçla cumaya gitsin,hiçbiri
Row494,kucaklaşın diyen adamın bir milletin ayrıştırma aracı olması kadar ironik değil mi tip ironileri ingiliz planlarında görürsünüz,nefret
Row495,suan ingiliz bir kızla konusuyom kız bana ıngılızce bır sekılde seninle flört ediyom dedi bende benle mi dedim kız bana diyorki what bende dedimki asıl sana what kskskskksk,hiçbiri
Row513,önce polis otosu bana yol verdi thanks bağırdım ingiliz hanimefendiligi harmanlanmis semt abiligimi ustumden atamıyorum,hiçbiri
Row514,keske ingiliz edebiyati dili okuyabilseydim abi cok pismanim verdigim kararlar icin yaptim ben,hiçbiri
Row529,fanatizm beyni öldürür bundan çeken fatih terim dir fatih terim ingiliz olsaydı dünyaya yarı tanrı pazarlanırdı lakin ülkemizde değer fanatizm kurbanı galatasaray dışındakiler açıkça sevmiyor,hiçbiri
Row537,zaten atasözleri var türk başla alman devam ettir ingiliz bitir demiş atalarımız siyasi başarı elde ettik kimse devamını getiremiyorki konuyu ingiliz bitirecez,hiçbiri
Row538,gün yarım saat bir ingiliz radyosu dinliyorum artık brexit sürecine ingiliz muhafazakar partinin tutumuna johnson kardeşlere baya hakimim işime yarar hiçbir bilgim yok,hiçbiri
Row545,basını g saray ı kelepir avcısı ilan etti,hiçbiri
Row556,sevgiliyle birlikte ingiliz muhipleri cemiyeti acmak,hiçbiri
